accel_x,accel_y,accel_z,collection_mode,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sensor,stance,timestamp
-7.7717524,10.607873,-2.6851292,continuous,walk,,,,,,,,linear_acceleration,travel,83.66680383682251
,,,continuous,walk,0.9801333,-0.49403727,-2.6815457,,,,,gyroscope,travel,83.66787910461426
,,,continuous,walk,,,,0.734587,-0.6360613,0.034729514,-0.23367032,rotation_vector,travel,83.67024779319763
,,,continuous,walk,-0.16340645,-0.39461896,-1.9529362,,,,,gyroscope,travel,83.6728789806366
-6.980646,11.218295,-2.726887,continuous,walk,,,,,,,,linear_acceleration,travel,83.67582082748413
,,,continuous,walk,,,,0.7266189,-0.6423592,0.024545092,-0.24248143,rotation_vector,travel,83.6776340007782
-6.513437,11.181612,-2.186848,continuous,walk,,,,,,,,linear_acceleration,travel,83.67989706993103
,,,continuous,walk,,,,0.7167803,-0.6518877,0.022074392,-0.24653842,rotation_vector,travel,83.68251299858093
-6.5304317,10.793803,-1.374472,continuous,walk,,,,,,,,linear_acceleration,travel,83.68468284606934
,,,continuous,walk,-0.95233893,-0.23105977,-1.1940888,,,,,gyroscope,travel,83.68659973144531
,,,continuous,walk,-1.3628404,-0.0711658,-0.36865717,,,,,gyroscope,travel,83.68996500968933
,,,continuous,walk,-1.6154331,-0.0021380284,0.48823404,,,,,gyroscope,travel,83.69078803062439
,,,continuous,walk,,,,0.6979672,-0.6745098,0.03766454,-0.23761252,rotation_vector,travel,83.69328093528748
,,,continuous,walk,-1.7870862,0.010079277,1.3300064,,,,,gyroscope,travel,83.69573497772217
-6.932349,9.267788,-0.5697472,continuous,walk,,,,,,,,linear_acceleration,travel,83.69794702529907
